Order_ID,Customer_Name,Customer_ID,Product_Name,Category,Sub_Category,Sales,Profit,Discount,Quantity,Order_Date,Region,Country,State,Payment_Mode,Year,Month,Month_Name,Quarter,Day,Day_of_Week,Day_Name,Week_of_Year,Is_Weekend,Is_Month_Start,Is_Month_End,Year_Month,Season,Is_Holiday_Season,Unit_Price,Profit_Margin_Pct,Is_Profitable,Discounted_Price,Sales_Bucket,Customer_Total_Spent,Customer_Total_Orders,Customer_Avg_Order_Value,Customer_Total_Profit,Customer_Avg_Discount,Customer_First_Purchase,Customer_Last_Purchase,Customer_Tenure_Days,Customer_Recency_Days,Customer_Segment,Product_Total_Sales,Product_Total_Quantity,Product_Avg_Price,Product_Total_Profit,Product_Order_Count,Product_Performance
ORD-002267,Sandra Clark,CUST-00324,Boise X-9 Copy Paper,Office Supplies,Paper,691.76,276.7,0.0,4,2022-09-16,Central,United States,Oklahoma,Google Pay,2022,9,September,3,16,4,Friday,37,0,0,0,2022-09,Fall,0,172.94,40.0,1,691.76,High,34717.72,8,4339.715,13255.49,0.0125,2019-11-18,2024-05-13,1638,741,Gold,15426.27,98,416.92621621621623,6435.1,37,Low
ORD-002268,Kenneth Moore,CUST-00350,Amazon Basics Desk Lamp,Furniture,Furnishings,1221.14,427.4,0.0,2,2024-10-31,Central,Canada,Alberta,Debit Card,2024,10,October,4,31,3,Thursday,44,0,0,1,2024-10,Fall,0,610.57,35.0,1,1221.14,Very High,25776.81,9,2864.09,12055.42,0.07222222222222223,2019-01-12,2024-10-31,2119,570,Silver,59133.71000000001,103,1285.5154347826087,24090.06,46,Low
ORD-002269,Deborah Hernandez,CUST-00418,iPhone 15,Technology,Phones,1811.91,905.96,0.0,3,2021-07-15,Central,Canada,Alberta,Apple Pay,2021,7,July,3,15,3,Thursday,28,0,0,0,2021-07,Summer,0,603.97,50.0,1,1811.91,Very High,45260.86,13,3481.6046153846155,17394.84,0.02307692307692308,2019-12-02,2024-08-23,1726,639,Gold,72778.4,131,1548.4765957446807,31693.35,47,Medium
ORD-002270,Sarah Hernandez,CUST-00256,Sharpie Permanent Markers,Office Supplies,Art,2046.08,716.13,0.2,2,2022-05-16,Central,Canada,Alberta,PayPal,2022,5,May,2,16,0,Monday,20,0,0,0,2022-05,Spring,0,1023.04,35.0,1,1636.86,Very High,46603.34,15,3106.889333333333,19388.719999999998,0.13666666666666666,2019-02-23,2024-12-06,2113,534,Gold,143673.18,120,3341.2367441860465,58744.88,43,High
ORD-002271,Carol Harris,CUST-00422,Notion Team Plan,Technology,Software,386.57,135.3,0.0,1,2020-03-12,Central,Canada,British Columbia,Debit Card,2020,3,March,1,12,3,Thursday,11,0,0,0,2020-03,Spring,0,386.57,35.0,1,386.57,Medium,15621.77,10,1562.1770000000001,5937.12,0.05,2019-09-29,2024-08-15,1782,647,Bronze,35158.56,98,976.6266666666666,14190.02,36,Low
ORD-002272,Paul Williams,CUST-00238,GitHub Enterprise,Technology,Software,1663.17,665.27,0.0,1,2021-10-15,South,United States,Florida,Apple Pay,2021,10,October,4,15,4,Friday,41,0,0,0,2021-10,Fall,0,1663.17,40.0,1,1663.17,Very High,41905.46,10,4190.546,19132.54,0.095,2019-01-03,2024-12-30,2188,510,Gold,188187.68,121,4825.325128205128,75516.24,39,High
ORD-002273,Donna Adams,CUST-00212,Faber-Castell Pencils,Office Supplies,Art,3184.68,1433.11,0.0,4,2023-01-26,West,Australia,Queensland,Credit Card,2023,1,January,1,26,3,Thursday,4,0,0,1,2023-01,Winter,0,796.17,45.0,1,3184.68,Very High,52832.21,16,3302.013125,21964.12,0.06875,2019-09-28,2024-10-29,1858,572,Platinum,55731.9,72,1857.73,22221.1,30,Low
ORD-002274,Carol Wright,CUST-00084,Mr. Coffee Maker,Office Supplies,Appliances,1442.4,576.96,0.0,5,2021-09-20,Central,Canada,Quebec,PayPal,2021,9,September,3,20,0,Monday,38,0,0,0,2021-09,Fall,0,288.48,40.0,1,1442.4,Very High,33715.53,16,2107.220625,13216.14,0.08125,2019-04-27,2024-11-11,2025,559,Silver,32814.6,120,841.4,14498.28,39,Low
ORD-002275,Kenneth Taylor,CUST-00224,Sharpie Permanent Markers,Office Supplies,Art,2557.6,1278.8,0.0,2,2019-08-22,West,United States,Oregon,Bank Transfer,2019,8,August,3,22,3,Thursday,34,0,0,1,2019-08,Summer,0,1278.8,50.0,1,2557.6,Very High,32270.45,8,4033.80625,13191.15,0.0625,2019-08-22,2024-07-23,1797,670,Silver,143673.18,120,3341.2367441860465,58744.88,43,High
ORD-002276,Kevin Rivera,CUST-00171,Five Star Zipper Binder,Office Supplies,Binders,1737.76,521.33,0.1,1,2019-05-06,East,United Kingdom,England,Bank Transfer,2019,5,May,2,6,0,Monday,19,0,1,0,2019-05,Spring,0,1737.76,30.0,1,1563.98,Very High,32738.28,12,2728.19,13746.960000000001,0.07083333333333335,2019-03-10,2024-06-20,1929,703,Silver,168659.74,95,4818.849714285714,74902.48,35,High
ORD-002277,Karen Sanchez,CUST-00302,Flexispot E7,Furniture,Tables,1800.94,630.33,0.0,1,2023-06-12,South,United States,Maryland,PayPal,2023,6,June,2,12,0,Monday,24,0,0,0,2023-06,Summer,0,1800.94,35.0,1,1800.94,Very High,58577.8,10,5857.780000000001,25301.000000000007,0.075,2019-03-31,2024-02-07,1774,837,Platinum,110397.64,64,3942.772857142857,45662.85,28,Medium
ORD-002278,Jennifer Jackson,CUST-00313,Branch Ergonomic Chair,Furniture,Chairs,289.32,115.73,0.2,3,2021-09-23,Central,Canada,British Columbia,Credit Card,2021,9,September,3,23,3,Thursday,38,0,0,1,2021-09,Fall,0,96.44,40.0,1,231.46,Medium,32684.64,14,2334.617142857143,14959.199999999999,0.07142857142857142,2019-08-04,2024-12-01,1946,539,Silver,13176.119999999999,116,329.40299999999996,5962.67,40,Low
ORD-002279,Daniel Wilson,CUST-00043,Samsung Galaxy Buds,Technology,Accessories,542.46,325.48,0.0,1,2020-02-17,West,Australia,South Australia,Apple Pay,2020,2,February,1,17,0,Monday,8,0,0,0,2020-02,Winter,0,542.46,60.0,1,542.46,High,80286.97,21,3823.189047619048,36252.590000000004,0.04285714285714286,2019-06-25,2024-11-19,1974,551,Platinum,50692.87,101,1370.0775675675677,22319.51,37,Low
ORD-002280,Melissa Perez,CUST-00253,Logitech MX Master 3S,Technology,Accessories,5552.44,1943.35,0.0,4,2023-10-22,Central,Canada,Manitoba,Google Pay,2023,10,October,4,22,6,Sunday,42,1,0,1,2023-10,Fall,0,1388.11,35.0,1,5552.44,Premium,60772.48000000001,12,5064.373333333334,25901.51,0.041666666666666664,2019-04-04,2024-12-26,2093,514,Platinum,177261.66,139,4028.674090909091,70252.23,44,High
ORD-002281,Joshua Taylor,CUST-00027,Apple iPhone 14 Pro Max,Technology,Phones,4255.8,2553.48,0.0,3,2020-09-14,Central,Canada,Quebec,PayPal,2020,9,September,3,14,0,Monday,38,0,0,0,2020-09,Fall,0,1418.6,60.0,1,4255.8,Very High,11396.34,4,2849.085,5462.6900000000005,0.0125,2019-01-03,2024-05-28,1972,726,Bronze,122779.83,92,3069.49575,49243.14,40,Medium
ORD-002282,Mark Taylor,CUST-00348,Staples D-ring Binder,Office Supplies,Binders,5362.23,2949.23,0.0,3,2023-02-11,Central,Canada,Ontario,Debit Card,2023,2,February,1,11,5,Saturday,6,1,0,0,2023-02,Winter,0,1787.41,55.0,1,5362.23,Premium,22462.63,5,4492.526,8173.65,0.1,2020-07-25,2023-05-11,1020,1109,Bronze,178115.44,107,4142.219534883721,77975.79,43,High
ORD-002283,George Scott,CUST-00170,Apple AirTag,Technology,Accessories,11796.96,2949.24,0.2,5,2022-06-22,South,United States,Virginia,Apple Pay,2022,6,June,2,22,2,Wednesday,25,0,0,1,2022-06,Summer,0,2359.39,25.0,1,9437.57,Premium,35396.08,11,3217.8254545454547,12954.41,0.11818181818181818,2019-08-16,2024-08-30,1841,632,Gold,301117.42,110,7924.142631578947,123808.91,38,Top
ORD-002284,Karen Torres,CUST-00421,Amazon Basics Chair,Furniture,Chairs,569.24,170.77,0.0,1,2019-01-01,Central,Germany,Bavaria,Bank Transfer,2019,1,January,1,1,1,Tuesday,1,0,1,0,2019-01,Winter,0,569.24,30.0,1,569.24,High,47411.55,9,5267.950000000001,19417.07,0.061111111111111116,2019-01-01,2023-12-01,1795,905,Platinum,49950.81,98,1427.166,21053.34,35,Low
ORD-002285,David Campbell,CUST-00137,BALI Blinds,Furniture,Furnishings,12755.1,5102.04,0.0,6,2020-03-16,Central,United States,Illinois,Apple Pay,2020,3,March,1,16,0,Monday,12,0,0,0,2020-03,Spring,0,2125.85,40.0,1,12755.1,Premium,55981.65,9,6220.183333333333,23780.44,0.044444444444444446,2020-03-16,2024-09-28,1657,603,Platinum,216942.96,108,5423.574,95753.57,40,Top
ORD-002286,Joseph Rodriguez,CUST-00071,Microsoft Surface Laptop 5,Technology,Laptops,1156.56,346.97,0.0,1,2022-03-11,Central,Canada,Manitoba,Debit Card,2022,3,March,1,11,4,Friday,10,0,0,0,2022-03,Spring,0,1156.56,30.0,1,1156.56,Very High,53575.600000000006,14,3826.8285714285716,24629.91,0.028571428571428574,2019-06-09,2023-01-06,1307,1234,Platinum,116002.97,106,3314.3705714285716,47257.06,35,Medium
ORD-002287,William Robinson,CUST-00050,Instant Pot Duo,Office Supplies,Appliances,6461.76,2584.7,0.0,3,2024-10-09,Central,Canada,Ontario,Credit Card,2024,10,October,4,9,2,Wednesday,41,0,0,0,2024-10,Fall,0,2153.92,40.0,1,6461.76,Premium,57215.75,16,3575.984375,21568.1,0.103125,2019-06-18,2024-10-30,1961,571,Platinum,235208.07,116,5469.95511627907,100911.15,43,Top
ORD-002288,Ashley Miller,CUST-00437,Canon Photo Paper,Office Supplies,Paper,3656.14,1462.46,0.0,2,2023-05-31,East,United Kingdom,Scotland,Bank Transfer,2023,5,May,2,31,2,Wednesday,22,0,0,1,2023-05,Spring,0,1828.07,40.0,1,3656.14,Very High,53854.35000000001,11,4895.850000000001,23802.860000000004,0.08181818181818182,2019-02-09,2024-12-07,2128,533,Platinum,159133.51,97,4420.375277777778,64562.86,36,High
ORD-002289,Barbara Gonzalez,CUST-00488,IKEA Skadis Pegboard,Furniture,Furnishings,2445.62,1100.53,0.25,3,2023-01-09,Central,Germany,Hesse,Debit Card,2023,1,January,1,9,0,Monday,2,0,0,0,2023-01,Winter,0,815.21,45.0,1,1834.22,Very High,53411.28,17,3141.84,23034.68,0.10588235294117647,2019-03-08,2024-11-02,2066,568,Platinum,132117.55,131,3072.5011627906974,57042.63,43,High
ORD-002290,Charles Carter,CUST-00342,Boise X-9 Copy Paper,Office Supplies,Paper,147.0,51.45,0.15,1,2022-06-20,Central,United States,Indiana,Credit Card,2022,6,June,2,20,0,Monday,25,0,0,0,2022-06,Summer,0,147.0,35.0,1,124.95,Low,26284.0,10,2628.4,10072.19,0.075,2019-04-23,2023-07-05,1534,1054,Silver,15426.27,98,416.92621621621623,6435.1,37,Low
ORD-002291,Jennifer Scott,CUST-00031,Microsoft Office 365,Technology,Software,4574.24,2515.83,0.5,4,2019-11-22,Central,United States,Michigan,Google Pay,2019,11,November,4,22,4,Friday,47,0,0,1,2019-11,Fall,1,1143.56,55.0,1,2287.12,Very High,36046.86,11,3276.9872727272727,15519.81,0.11818181818181818,2019-09-03,2023-10-25,1513,942,Gold,250782.69999999998,124,5699.606818181818,105396.20999999999,44,Top
ORD-002292,Sandra Campbell,CUST-00145,Southworth Resume Paper,Office Supplies,Paper,823.08,329.23,0.0,1,2019-10-28,Central,Canada,Alberta,Google Pay,2019,10,October,4,28,0,Monday,44,0,0,1,2019-10,Fall,0,823.08,40.0,1,823.08,High,27563.18,16,1722.69875,13887.57,0.05,2019-10-28,2024-09-21,1790,610,Silver,75476.43,94,1935.2930769230768,33410.89,39,Medium
ORD-002293,Susan Baker,CUST-00223,Crayola Supertips Set,Office Supplies,Art,5448.72,1634.62,0.2,3,2024-05-26,West,Australia,South Australia,Apple Pay,2024,5,May,2,26,6,Sunday,21,1,0,1,2024-05,Spring,0,1816.24,30.0,1,4358.98,Premium,69277.19,14,4948.370714285715,30048.04,0.0642857142857143,2019-02-02,2024-10-05,2072,596,Platinum,237586.9,113,5399.702272727272,101130.52,44,Top
ORD-002294,Daniel Hall,CUST-00480,Vari Electric Standing Desk,Furniture,Tables,10745.52,4298.21,0.0,4,2022-05-24,Central,Canada,Manitoba,PayPal,2022,5,May,2,24,1,Tuesday,21,0,0,1,2022-05,Spring,0,2686.38,40.0,1,10745.52,Premium,57576.68,10,5757.668,24647.96,0.09,2019-01-18,2024-04-13,1912,771,Platinum,196105.74000000002,81,5447.381666666667,85306.0,36,High
ORD-002295,Robert Smith,CUST-00201,Amazon Basics Chair,Furniture,Chairs,540.78,189.27,0.05,1,2020-10-03,South,United States,Tennessee,PayPal,2020,10,October,4,3,5,Saturday,40,1,1,0,2020-10,Fall,0,540.78,35.0,1,513.74,High,40737.73,14,2909.8378571428575,15488.3,0.08571428571428572,2019-01-22,2024-04-20,1915,764,Gold,49950.81,98,1427.166,21053.34,35,Low
ORD-002296,Steven Hill,CUST-00096,Instant Pot Duo,Office Supplies,Appliances,4307.84,1076.96,0.0,2,2023-05-15,Central,Canada,Ontario,Google Pay,2023,5,May,2,15,0,Monday,20,0,0,0,2023-05,Spring,0,2153.92,25.0,1,4307.84,Very High,37553.92,8,4694.24,16435.5,0.08124999999999999,2019-06-23,2023-12-27,1648,879,Gold,235208.07,116,5469.95511627907,100911.15,43,Top
ORD-002297,Kenneth Taylor,CUST-00231,Tableau Desktop,Technology,Software,7243.78,2535.32,0.0,2,2022-08-18,East,United States,Pennsylvania,Google Pay,2022,8,August,3,18,3,Thursday,33,0,0,0,2022-08,Summer,0,3621.89,35.0,1,7243.78,Premium,28934.980000000003,7,4133.568571428572,11058.48,0.028571428571428574,2019-10-31,2024-03-26,1608,789,Silver,294343.94,89,9811.464666666667,117448.82,30,Top
ORD-002298,Linda Robinson,CUST-00338,Hammermill Printer Paper,Office Supplies,Paper,4319.62,1511.87,0.0,2,2023-09-26,Central,United States,Michigan,Google Pay,2023,9,September,3,26,1,Tuesday,39,0,0,1,2023-09,Fall,0,2159.81,35.0,1,4319.62,Very High,53968.89,13,4151.453076923077,19964.33,0.03461538461538462,2020-05-07,2024-10-18,1625,583,Platinum,240386.87,116,5863.094390243902,105204.34,41,Top
ORD-002299,Joseph Rodriguez,CUST-00004,Branch Ergonomic Chair,Furniture,Chairs,482.2,216.99,0.0,4,2021-01-23,Central,Canada,Alberta,Bank Transfer,2021,1,January,1,23,5,Saturday,3,1,0,1,2021-01,Winter,0,120.55,45.0,1,482.2,Medium,66155.54000000001,13,5088.887692307693,24281.18,0.057692307692307696,2019-09-03,2024-09-09,1833,622,Platinum,13176.119999999999,116,329.40299999999996,5962.67,40,Low
ORD-002300,William Baker,CUST-00076,"MacBook Pro 16"" M3",Technology,Laptops,99.23,49.62,0.0,1,2022-10-02,Central,Germany,Hesse,Apple Pay,2022,10,October,4,2,6,Sunday,39,1,1,0,2022-10,Fall,0,99.23,50.01,1,99.23,Low,71726.73,19,3775.091052631579,32709.92,0.08684210526315789,2019-05-04,2024-12-15,2052,525,Platinum,10771.42,114,239.36488888888888,4322.96,45,Low
ORD-002301,George Nguyen,CUST-00491,Amazon Basics Desk Lamp,Furniture,Furnishings,1221.14,427.4,0.0,2,2024-07-21,South,United States,Kentucky,Bank Transfer,2024,7,July,3,21,6,Sunday,29,1,0,1,2024-07,Summer,0,610.57,35.0,1,1221.14,Very High,62828.31,16,3926.769375,26019.06,0.07187500000000001,2019-08-05,2024-12-13,1957,527,Platinum,59133.71000000001,103,1285.5154347826087,24090.06,46,Low
ORD-002302,Sandra Lee,CUST-00395,Google Pixel 8 Pro,Technology,Phones,5502.02,1925.71,0.0,2,2019-06-07,Central,United States,Minnesota,Apple Pay,2019,6,June,2,7,4,Friday,23,0,1,0,2019-06,Summer,0,2751.01,35.0,1,5502.02,Premium,22845.98,8,2855.7475,10772.58,0.03125,2019-06-07,2024-04-02,1761,782,Bronze,342363.24,134,6987.004897959184,150352.24000000002,49,Top
ORD-002303,Richard Jackson,CUST-00173,Apple iPhone 14 Pro Max,Technology,Phones,1063.95,265.99,0.25,1,2023-03-08,East,United Kingdom,Scotland,Debit Card,2023,3,March,1,8,2,Wednesday,10,0,0,0,2023-03,Spring,0,1063.95,25.0,1,797.96,Very High,30680.04,12,2556.67,12657.279999999999,0.08750000000000001,2019-02-19,2024-10-30,2080,571,Silver,122779.83,92,3069.49575,49243.14,40,Medium
ORD-002304,William Baker,CUST-00076,Southworth Resume Paper,Office Supplies,Paper,2469.24,740.77,0.0,3,2021-05-14,Central,Germany,Hesse,Google Pay,2021,5,May,2,14,4,Friday,19,0,0,0,2021-05,Spring,0,823.08,30.0,1,2469.24,Very High,71726.73,19,3775.091052631579,32709.92,0.08684210526315789,2019-05-04,2024-12-15,2052,525,Platinum,75476.43,94,1935.2930769230768,33410.89,39,Medium
ORD-002305,Richard Miller,CUST-00141,Copic Marker Set,Office Supplies,Art,558.6,139.65,0.0,6,2024-08-30,Central,Canada,Alberta,Apple Pay,2024,8,August,3,30,4,Friday,35,0,0,1,2024-08,Summer,0,93.1,25.0,1,558.6,High,29020.129999999997,9,3224.4588888888884,11203.43,0.07222222222222223,2020-01-26,2024-08-30,1678,632,Silver,11018.369999999999,126,239.52978260869563,4707.34,46,Low
ORD-002306,Susan Baker,CUST-00223,"MacBook Pro 16"" M3",Technology,Laptops,595.38,208.38,0.0,6,2021-03-16,West,Australia,South Australia,Apple Pay,2021,3,March,1,16,1,Tuesday,11,0,0,0,2021-03,Spring,0,99.23,35.0,1,595.38,High,69277.19,14,4948.370714285715,30048.04,0.0642857142857143,2019-02-02,2024-10-05,2072,596,Platinum,10771.42,114,239.36488888888888,4322.96,45,Low
ORD-002307,George Lee,CUST-00276,Container Store Bins,Office Supplies,Storage,3621.83,1629.83,0.1,2,2022-04-03,East,United Kingdom,Northern Ireland,Google Pay,2022,4,April,2,3,6,Sunday,13,1,1,0,2022-04,Spring,0,1810.92,45.0,1,3259.65,Very High,26131.49,9,2903.4988888888893,10387.130000000001,0.061111111111111116,2019-11-14,2024-02-24,1563,820,Silver,191554.76,106,4788.869000000001,85716.79,40,High
ORD-002308,Nancy Williams,CUST-00243,Strathmore Sketch Pad,Office Supplies,Art,5174.0,1552.2,0.0,5,2019-09-15,West,Australia,New South Wales,Apple Pay,2019,9,September,3,15,6,Sunday,37,1,0,0,2019-09,Fall,0,1034.8,30.0,1,5174.0,Premium,57743.799999999996,12,4811.983333333333,22042.11,0.029166666666666664,2019-02-06,2024-07-19,1990,674,Platinum,105549.6,107,2777.621052631579,46700.51,38,Medium
ORD-002309,Brian Thomas,CUST-00473,Hammermill Printer Paper,Office Supplies,Paper,4319.62,2159.81,0.0,2,2021-08-03,West,Australia,Western Australia,PayPal,2021,8,August,3,3,1,Tuesday,31,0,1,0,2021-08,Summer,0,2159.81,50.0,1,4319.62,Very High,57206.29,19,3010.857368421053,22876.760000000002,0.042105263157894736,2019-05-01,2024-04-26,1822,758,Platinum,240386.87,116,5863.094390243902,105204.34,41,Top
ORD-002310,Ashley Wilson,CUST-00457,Nothing Phone 2,Technology,Phones,2661.84,1064.74,0.0,1,2022-05-14,Central,Canada,Quebec,Apple Pay,2022,5,May,2,14,5,Saturday,19,1,0,0,2022-05,Spring,0,2661.84,40.0,1,2661.84,Very High,53801.3,15,3586.7533333333336,22643.94,0.09666666666666668,2019-04-15,2024-09-23,1988,608,Platinum,249281.32,99,6737.332972972973,104783.33,37,Top
ORD-002311,Andrew Miller,CUST-00203,Furinno Turn-N-Tube,Furniture,Bookcases,8676.54,4338.27,0.1,4,2021-11-06,Central,Germany,North Rhine-Westphalia,Bank Transfer,2021,11,November,4,6,5,Saturday,44,1,1,0,2021-11,Fall,1,2169.14,50.0,1,7808.89,Premium,89895.97,13,6915.074615384616,40788.38,0.08461538461538462,2019-02-18,2024-06-21,1950,702,Platinum,209321.53,94,5508.461315789474,87627.03,38,Top
ORD-002312,Robert Wright,CUST-00204,Apple iPhone 14 Pro Max,Technology,Phones,5674.4,1418.6,0.0,4,2021-09-05,South,United States,Virginia,PayPal,2021,9,September,3,5,6,Sunday,35,1,1,0,2021-09,Fall,0,1418.6,25.0,1,5674.4,Premium,86652.40000000001,16,5415.775000000001,34226.92,0.03125,2019-03-20,2024-09-28,2019,603,Platinum,122779.83,92,3069.49575,49243.14,40,Medium
ORD-002313,John Johnson,CUST-00009,KitchenAid Water Filter,Office Supplies,Appliances,96.84,33.89,0.0,3,2023-09-04,South,United States,Tennessee,Google Pay,2023,9,September,3,4,0,Monday,36,0,1,0,2023-09,Fall,0,32.28,35.0,1,96.84,Low,62646.99,12,5220.5824999999995,26103.6,0.012500000000000002,2019-01-09,2024-12-11,2163,529,Platinum,2708.29,87,87.36419354838709,1158.6,31,Low
ORD-002314,Charles Wilson,CUST-00394,HP Spectre x360,Technology,Laptops,1627.98,651.19,0.0,2,2022-06-08,Central,Germany,Berlin,Apple Pay,2022,6,June,2,8,2,Wednesday,23,0,0,0,2022-06,Summer,0,813.99,40.0,1,1627.98,Very High,59086.92,10,5908.692,23130.01,0.11000000000000001,2019-10-01,2024-12-29,1916,511,Platinum,87585.31999999999,112,1946.3404444444443,36849.32,45,Medium
ORD-002315,Donald Johnson,CUST-00400,Casetify Phone Case,Technology,Accessories,978.2,293.46,0.0,5,2022-03-23,South,United States,Georgia,Bank Transfer,2022,3,March,1,23,2,Wednesday,12,0,0,1,2022-03,Spring,0,195.64,30.0,1,978.2,High,11315.16,4,2828.79,4652.8,0.1,2019-08-23,2022-03-23,943,1523,Bronze,16247.9,88,492.3606060606061,6689.41,33,Low
ORD-002316,George Taylor,CUST-00091,Jarvis Bamboo Desk,Furniture,Tables,7920.13,3564.06,0.15,4,2022-09-07,West,Australia,South Australia,Debit Card,2022,9,September,3,7,2,Wednesday,36,0,1,0,2022-09,Fall,0,1980.03,45.0,1,6732.11,Premium,60139.6,18,3341.088888888889,25061.07,0.08888888888888889,2019-02-09,2024-11-09,2100,561,Platinum,203011.56,92,6151.865454545455,86993.31,33,High
ORD-002317,Joseph Allen,CUST-00011,Apple AirTag,Technology,Accessories,8847.72,4423.86,0.25,4,2024-05-19,East,United Kingdom,Scotland,Google Pay,2024,5,May,2,19,6,Sunday,20,1,0,0,2024-05,Spring,0,2211.93,50.0,1,6635.79,Premium,34376.619999999995,9,3819.6244444444437,15261.74,0.05555555555555555,2020-01-01,2024-05-19,1600,735,Silver,301117.42,110,7924.142631578947,123808.91,38,Top
ORD-002318,George Allen,CUST-00344,Prepac Kingston Bookcase,Furniture,Bookcases,8181.6,2454.48,0.0,5,2022-04-12,South,United States,Alabama,Debit Card,2022,4,April,2,12,1,Tuesday,15,0,0,0,2022-04,Spring,0,1636.32,30.0,1,8181.6,Premium,22790.1,7,3255.7285714285713,7220.49,0.02142857142857143,2019-08-01,2023-09-13,1504,984,Bronze,184576.9,115,4394.688095238095,76387.52,42,High
ORD-002319,Betty Davis,CUST-00186,Anker Power Bank,Technology,Accessories,5167.5,2583.75,0.0,3,2020-11-02,South,United States,Kentucky,Apple Pay,2020,11,November,4,2,0,Monday,45,0,1,0,2020-11,Fall,1,1722.5,50.0,1,5167.5,Premium,24371.3,10,2437.13,10084.78,0.07,2019-02-07,2024-12-23,2146,517,Silver,155111.12,97,3231.4816666666666,69451.18,48,High
ORD-002320,Sarah Robinson,CUST-00040,GitHub Enterprise,Technology,Software,4989.51,1496.85,0.0,3,2019-10-08,East,United Kingdom,Wales,Credit Card,2019,10,October,4,8,1,Tuesday,41,0,0,0,2019-10,Fall,0,1663.17,30.0,1,4989.51,Very High,47884.06,9,5320.451111111111,19257.81,0.011111111111111112,2019-10-08,2024-03-07,1612,808,Platinum,188187.68,121,4825.325128205128,75516.24,39,High
ORD-002321,Andrew Gonzalez,CUST-00034,Sauder Edge Bookcase,Furniture,Bookcases,11843.6,6513.98,0.0,4,2021-09-08,West,Australia,South Australia,Bank Transfer,2021,9,September,3,8,2,Wednesday,36,0,0,0,2021-09,Fall,0,2960.9,55.0,1,11843.6,Premium,52043.229999999996,16,3252.7018749999997,21360.09,0.0625,2019-09-09,2024-08-23,1810,639,Platinum,338875.0,122,8471.875,148977.7,40,Top
ORD-002322,Michelle Robinson,CUST-00063,KitchenAid Water Filter,Office Supplies,Appliances,129.12,45.19,0.0,4,2022-10-14,West,Australia,South Australia,Bank Transfer,2022,10,October,4,14,4,Friday,41,0,0,0,2022-10,Fall,0,32.28,35.0,1,129.12,Low,9124.43,7,1303.49,3493.91,0.0071428571428571435,2021-08-02,2024-09-23,1148,608,Bronze,2708.29,87,87.36419354838709,1158.6,31,Low
ORD-002323,Michelle Robinson,CUST-00063,Mr. Coffee Maker,Office Supplies,Appliances,576.96,288.48,0.0,2,2024-09-23,West,Australia,South Australia,Credit Card,2024,9,September,3,23,0,Monday,39,0,0,1,2024-09,Fall,0,288.48,50.0,1,576.96,High,9124.43,7,1303.49,3493.91,0.0071428571428571435,2021-08-02,2024-09-23,1148,608,Bronze,32814.6,120,841.4,14498.28,39,Low
ORD-002324,Robert Adams,CUST-00404,Logitech MX Master 3S,Technology,Accessories,1388.11,624.65,0.0,1,2022-12-30,East,United Kingdom,Scotland,Debit Card,2022,12,December,4,30,4,Friday,52,0,0,1,2022-12,Winter,1,1388.11,45.0,1,1388.11,Very High,20838.59,8,2604.82375,7138.29,0.03125,2019-08-01,2023-01-13,1261,1227,Bronze,177261.66,139,4028.674090909091,70252.23,44,High
ORD-002325,James Thompson,CUST-00372,Xiaomi 14 Pro,Technology,Phones,1812.18,724.87,0.0,3,2021-10-22,West,Australia,New South Wales,Credit Card,2021,10,October,4,22,4,Friday,42,0,0,1,2021-10,Fall,0,604.06,40.0,1,1812.18,Very High,46672.009999999995,10,4667.200999999999,18292.7,0.015000000000000003,2019-01-01,2024-09-08,2077,623,Gold,77078.03,135,1639.958085106383,30621.29,47,Medium
ORD-002326,Carol Wright,CUST-00084,Notion Team Plan,Technology,Software,985.75,394.3,0.15,3,2019-09-17,Central,Canada,Quebec,Debit Card,2019,9,September,3,17,1,Tuesday,38,0,0,0,2019-09,Fall,0,328.58,40.0,1,837.89,High,33715.53,16,2107.220625,13216.14,0.08125,2019-04-27,2024-11-11,2025,559,Silver,35158.56,98,976.6266666666666,14190.02,36,Low
ORD-002327,Karen Nelson,CUST-00474,Mohawk Paper,Office Supplies,Paper,3327.66,1164.68,0.3,4,2024-05-14,Central,Canada,Quebec,Bank Transfer,2024,5,May,2,14,1,Tuesday,20,0,0,0,2024-05,Spring,0,831.92,35.0,1,2329.36,Very High,39669.17,11,3606.288181818182,15146.880000000001,0.11818181818181818,2019-04-26,2024-08-31,1954,631,Gold,76179.66,70,3047.1864,29033.86,25,Medium
ORD-002328,Deborah White,CUST-00414,Sharpie Permanent Markers,Office Supplies,Art,5754.6,2301.84,0.1,5,2020-02-29,East,United Kingdom,Scotland,Apple Pay,2020,2,February,1,29,5,Saturday,9,1,0,1,2020-02,Winter,0,1150.92,40.0,1,5179.14,Premium,24611.35,10,2461.1349999999998,11920.570000000002,0.145,2019-03-12,2024-09-02,2001,629,Silver,143673.18,120,3341.2367441860465,58744.88,43,High
ORD-002329,John Brown,CUST-00500,Herman Miller Desk,Furniture,Tables,152.87,45.86,0.0,1,2019-10-02,East,United Kingdom,Wales,Bank Transfer,2019,10,October,4,2,2,Wednesday,40,0,1,0,2019-10,Fall,0,152.87,30.0,1,152.87,Low,37624.84,10,3762.4839999999995,15656.2,0.06,2019-04-10,2024-06-30,1908,693,Gold,16716.35,119,439.90394736842103,6846.25,38,Low
